company,title,location,url
Perplexity AI,Member of Technical Staff (AI Inference Engineer),"London, UK, United Kingdom; London",https://jobs.ashbyhq.com/Perplexity/e4777627-ff8f-4257-8612-3a016bb58592
Synthesia,Regional Director of Sales,"New York City, New York, United States; New York City; Austin",https://jobs.ashbyhq.com/synthesia/741426dd-1443-48cc-9e00-3b7e0ed4a2a7
SingleStore,Partner Operations Manager | Costa Rica (Remote),Costa Rice,https://job-boards.greenhouse.io/singlestore/jobs/7733060
Bluefish AI,"Account Manager, EMEA","France, Remote",https://job-boards.greenhouse.io/bluefishai/jobs/5077768008
MBX Biosciences,"Director, Regulatory",Greater Boston Area,https://mbxbio.com/job-details/?gh_jid=5176320008
VAST Data,VP Corporate Counsel,Remote - United States,https://www.comeet.com/jobs/vastdata/43.001/vp-corporate-counsel/18.76C
Databricks,Strategic Account Executive - Retail,"London, United Kingdom",https://databricks.com/company/careers/open-positions/job?gh_jid=7994379002
Cloudflare,"Senior Territory Account Executive, Hungary & Slovenia",Hybrid,https://boards.greenhouse.io/cloudflare/jobs/7408237?gh_jid=7408237
Moximed,Quality Technician,"Fremont, California",https://moximed.com/jobs/quality-technician/
Cloudflare,"Senior Named Account Executive, Gaming & iGaming",Hybrid,https://boards.greenhouse.io/cloudflare/jobs/7462504?gh_jid=7462504
PayZen,Sales Development Representative,"; US, Remote",https://jobs.ashbyhq.com/payzen-inc/a544cb4e-eefb-4fd6-97b6-89f42137aea9
Synthesia,Enterprise Customer Success Manager - London,"London, Greater London, United Kingdom; London",https://jobs.ashbyhq.com/synthesia/cb0cab4f-b579-426c-ae4a-ad97f05b426c
Bugcrowd,Senior Full Stack Engineer,"Remote - Massachusetts, New York, Pennsylvania; Oklahoma",https://boards.greenhouse.io/bugcrowd/jobs/7420791?gh_jid=7420791
NinjaOne,Enterprise Solutions Engineer - German,Germany,https://jobs.jobvite.com/ninjaone/job/o2dEzfwc?nl=1&fr=true
Formlabs,Field Service Technician,"Atlanta, GA",https://careers.formlabs.com/job/7662182/apply/?gh_jid=7662182
Bluefish AI,Staff DevOps Engineer,"Berlin, Remote in Germany",https://job-boards.greenhouse.io/bluefishai/jobs/5161413008
Sana,Design Engineer,"Stockholm, Stockholm, Sweden; Stockholm",https://jobs.ashbyhq.com/sana-roles/b44df7cf-b0a6-481b-908c-7d6cf92a35bf
Wonder,Commercial Lease Administrator,"New York, NY; United States of America",https://wonder.wd1.myworkdayjobs.com/WG/job/New-York-NY/Lease-Coordinator_JR100893
Bluefish AI,Agency Account Manager,"New York, Hybrid",https://job-boards.greenhouse.io/bluefishai/jobs/5158375008
Databricks,Senior Staff Software Engineer (Backend),"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=7651326002
H2 Corporation,AI Engineer (Computer Vision),"New York, New York; San Francisco Bay Area",https://www.getaisp.com/careers/005
Curana Health,Nurse Practitioner or Physician Assistant - part time,"Auburn, MA, US",https://general-careers-curanahealth.icims.com/jobs/3423/nurse-practitioner-or-physician-assistant---part-time/job
Snowplow,Staff Software Engineer,Poland Poland,https://snowplow.careers.hibob.com/jobs/5a477034-0909-4f38-a003-0bfab86f7581
Wonder,"Senior Associate, Real Estate Strategy & Analytics","New York, NY; United States of America",https://wonder.wd1.myworkdayjobs.com/WG/job/New-York-NY/Senior-Associate--Real-Estate-Strategy---Analytics_JR101035-1
VAST Data,Systems Engineer,West Coast,https://www.comeet.com/jobs/vastdata/43.001/systems-engineer/93.868
Perplexity AI,Engineering Site Lead,"London, UK, United Kingdom; London",https://jobs.ashbyhq.com/Perplexity/638e6823-be7f-46c6-9675-7b1197fc9b8c
AI Squared,Account Executive - Federal,"Washington, DC",https://job-boards.greenhouse.io/aisquared/jobs/4430592006
Databricks,Senior Backline Engineer (Platform),"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=7899565002
Twelve Labs,"Director of Strategic Partnerships, APAC","Seoul, South Korea; Seoul, South Korea",https://jobs.ashbyhq.com/twelve-labs/98ea8607-7917-42df-ace1-1f0bc312b368
Synthesia,IT Systems and Support Engineer,"London, Greater London, United Kingdom; London",https://jobs.ashbyhq.com/synthesia/6541c6c3-7382-48ee-a408-f712cebfcaba
Databricks,"Staff Technical Solutions Engineer, Platform","Sao Paulo, Brazil",https://databricks.com/company/careers/open-positions/job?gh_jid=8007203002
Wispr Flow,Staff Software Engineer,"San Francisco, California, United States; San Francisco",https://jobs.ashbyhq.com/wispr-flow/c5df87d4-73df-467c-91ca-db9a0da64a0a
Factory,Full Stack Engineer,"San Francisco, CA, United States; San Francisco, CA",https://jobs.ashbyhq.com/factory/ca2b1c66-153e-4353-9a59-4b2acbfbb2f0
Bluefish AI,Senior Customer AI Researcher,"New York, Hybrid",https://job-boards.greenhouse.io/bluefishai/jobs/5128190008
Curana Health,Nurse Practitioner or Physician Assistant,"Appleton, WI, US",https://general-careers-curanahealth.icims.com/jobs/3267/nurse-practitioner-or-physician-assistant/job
Synthesia,Technical Support Associate,United States; US Remote,https://jobs.ashbyhq.com/synthesia/73b423b5-0fcc-422e-9490-0bb22bcd5a4e
H2 Corporation,VP of Engineering - US,"New York, New York; San Francisco Bay Area",https://www.getaisp.com/careers/001
Databricks,Lead Solutions Architect (Pre-sales) – Public Sector,"Tokyo, Japan",https://databricks.com/company/careers/open-positions/job?gh_jid=8437076002
Sana,GTM Manager (Account Executive),"Stockholm, Stockholm, Sweden; Stockholm",https://jobs.ashbyhq.com/sana-roles/46b53960-7e74-44b1-a093-21e64aa431cd
Synthesia,Strategic Account Executive,"London, Greater London, United Kingdom; London",https://jobs.ashbyhq.com/synthesia/0560eb00-0e85-47d4-9b66-f9af3033a85e
IonQ,Senior IT Administrator,"College Park, Maryland, United States",https://job-boards.greenhouse.io/ionq/jobs/5691739004
Kiswe,Head of Business Development - EMEA,"Remote, US; Belgian Office, Hasselt, Vlaams Gewest, BE",https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=e60c5dbc-8f70-46a9-bc87-018e37bea0f2&lang=en_US&jobId=414684
NinjaOne,Regional Marketing Coordinator - IIT,"Austin, Texas, United States",https://jobs.jobvite.com/ninjaone/job/oWgNzfwi?nl=1&fr=true
Veza,Senior Customer Success Manager,"Remote, USA",https://job-boards.greenhouse.io/veza/jobs/5787029004
Curana Health,"Nurse Practitioner or Physician Assistant ($5,000 - Signing Bonus)","Albuquerque, NM, US",https://general-careers-curanahealth.icims.com/jobs/3206/nurse-practitioner-or-physician-assistant-%28%245%2c000---signing-bonus%29/job
Curana Health,Physician,"Graham, NC, US",https://general-careers-curanahealth.icims.com/jobs/3074/physician/job
Curana Health,Physician - $15k Sign-on Bonus,"Albuquerque, NM, US",https://general-careers-curanahealth.icims.com/jobs/2914/physician---%2415k-sign-on-bonus/job
Clio,Software Developer,Dublin; Ireland,https://clio.wd3.myworkdayjobs.com/ClioCareerSite/job/Dublin/Software-Developer_BF-REQ-3825
Databricks,Named Core Account Executive-MFG,"Arizona; Los Angeles, California; San Diego, California; United States",https://databricks.com/company/careers/open-positions/job?gh_jid=8466042002
Uniphore,Senior Software Engineer," Bangalore, India ; India",https://uniphore.wd503.myworkdayjobs.com/Uniphore/job/India---Bangalore/Senior-Software-Engineer_JR100941-1
Databricks,Director of Engineering (Data Infrastructure),"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=8220993002
Databricks,Senior Software Engineer - Backend,"Belgrade, Serbia",https://databricks.com/company/careers/open-positions/job?gh_jid=8012803002
Curana Health,Physician - $25k Sign-on Bonus,"Columbia, MO, US",https://general-careers-curanahealth.icims.com/jobs/1912/physician---%2425k-sign-on-bonus/job
Databricks,"Director, Strategic Accounts - Logistics & Tech, m/f/d","Munich, Germany",https://databricks.com/company/careers/open-positions/job?gh_jid=8388585002
Code Biotherapeutics,Head of Translational Science,Pennsylvania,https://www.codebiotx.com/join-us
VAST Data,Senior Systems Engineer - Higher Ed & SLED - NJ,"Philadelphia, Pennsylvania",https://www.comeet.com/jobs/vastdata/43.001/senior-systems-engineer---higher-ed--sled---nj/5D.D56-C1.30E
Cloudflare,"Senior Solutions Engineer, Enterprise Accounts - Miami",Hybrid,https://boards.greenhouse.io/cloudflare/jobs/7778956?gh_jid=7778956
Curana Health,Nurse Practitioner or Physician Assistant,"Cedar Falls, IA, US",https://general-careers-curanahealth.icims.com/jobs/3353/nurse-practitioner-or-physician-assistant/job
Veza,Senior Software Engineer - Backend (Graph),"Remote, EMEA",https://job-boards.greenhouse.io/veza/jobs/5822282004
Metabase,Global Community Events Manager,Remote-US,https://jobs.lever.co/metabase/3fab880a-dbac-422a-ba28-c6a0fa0c460a
Clio,Senior Software Developer,Dublin; Ireland,https://clio.wd3.myworkdayjobs.com/ClioCareerSite/job/Dublin/Senior-Software-Developer_REQ-4837
Mirum Pharmaceuticals,"Senior Director, Intellectual Property Attorney",Foster City,https://job-boards.greenhouse.io/mirumpharmaceuticals/jobs/4941307007
Synthesia,Technical Support Associate,"London, Greater London, United Kingdom; London",https://jobs.ashbyhq.com/synthesia/3cb4a9ce-7f2d-4d37-86a5-f0fa9aa3aa7f
Curana Health,Nurse Practitioner or Physician Assistant - PRN,"Danvers, MA, US",https://general-careers-curanahealth.icims.com/jobs/2689/nurse-practitioner-or-physician-assistant---prn/job
Cloudflare,"Senior Named Account Executive, Nashville",Distributed,https://boards.greenhouse.io/cloudflare/jobs/7472490?gh_jid=7472490
NinjaOne,"Account Executive, SMB","Austin, Texas, United States",https://jobs.jobvite.com/ninjaone/job/olGQzfwa?nl=1&fr=true
Databricks,"Named Enterprise Account Executive, FSI","Paris, France",https://databricks.com/company/careers/open-positions/job?gh_jid=8345599002
Nitra,Product Manager (Taipei),Taipei,https://jobs.lever.co/nitra/4139a944-1c9f-43c6-94ed-960f4df213ae
Formlabs,Shopify Architect,"Budapest, Hungary",https://careers.formlabs.com/job/7597958/apply/?gh_jid=7597958
Curana Health,Nurse Practitioner or Physician Assistant,"Hearne, TX, US",https://general-careers-curanahealth.icims.com/jobs/3358/nurse-practitioner-or-physician-assistant/job
Databricks,Senior Staff Software Engineer- Search Quality,"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=8439350002
Databricks,Director of Engineering (Data Infrastructure),"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=8290810002
Wonder,"Manager, HR Technology (Workday Exp Required)","New York, NY; United States of America; Chicago",https://wonder.wd1.myworkdayjobs.com/WG/job/New-York-NY/Manager--HR-Technology--Workday-Exp-Required-_JR100885
Databricks,Delivery Solutions Architect,Singapore,https://databricks.com/company/careers/open-positions/job?gh_jid=8465963002
Weaviate,Enterprise Account Executive (US - West),"United States, United States; United States",https://jobs.ashbyhq.com/weaviate/676139ff-9b72-4ee4-9e40-2bb52c6e96bd
Cloudflare,"Forward Deployed Engineer, Hebrew speaker",Hybrid,https://boards.greenhouse.io/cloudflare/jobs/7778816?gh_jid=7778816
Robinhood,"Customer Experience Associate, Pathway","Westlake, TX",https://boards.greenhouse.io/robinhood/jobs/7577409?t=gh_src=&gh_jid=7577409
VAST Data,Core Database Developer (Database Internals),Israel - Haifa,https://www.comeet.com/jobs/vastdata/43.001/core-database-developer-database-internals/08.D5A-17.10C
Curana Health,Psychotherapist/Counselor - $5k sign-on bonus,"Waterloo, IA, US",https://general-careers-curanahealth.icims.com/jobs/2477/psychotherapist-counselor---%245k-sign-on-bonus/job
VAST Data,Alliances Director - AI,United States,https://www.comeet.com/jobs/vastdata/43.001/alliances-director---ai/6A.75F
Databricks,Senior Software Engineer (App-Framework),"Bengaluru, India",https://databricks.com/company/careers/open-positions/job?gh_jid=8294304002
Curana Health,Physician - part time,"Sandusky, OH, US",https://general-careers-curanahealth.icims.com/jobs/2832/physician---part-time/job
Matroid,Deep Learning Field Engineer,"Palo Alto, CA",https://matroid.breezy.hr/p/fd3a99c34bf6-deep-learning-field-engineer
Willow,Sr. Global Demand Planning Manager,"Remote, USA",https://job-boards.greenhouse.io/willowinnovations/jobs/5802322004
VAST Data,Account Executive - Montreal,"Montreal, Canada",https://www.comeet.com/jobs/vastdata/43.001/account-executive---montreal/BC.465-D6.40A
Cloudflare,Senior Named Account Executive,Hybrid,https://boards.greenhouse.io/cloudflare/jobs/7526108?gh_jid=7526108
Omio,Senior Software Engineer,"Bengaluru, KA, IN",https://jobs.smartrecruiters.com/Omio1/744000117602697-senior-software-engineer
Aurinia Pharmaceuticals,Immunology Sales Specialist - Los Angeles North,"Rockville, Rockville - Remote",https://auriniacareers.ttcportals.com/jobs/17422697-immunology-sales-specialist-los-angeles-north
SafeRide Health,Complaints and Grievance Supervisor,"San Antonio, Texas, United States",https://saferidehealth.bamboohr.com/careers/258
Databricks,"Manager, Professional Services","Sydney, Australia",https://databricks.com/company/careers/open-positions/job?gh_jid=8445817002
VAST Data,QA Automation Engineer,"RTP, North Carolina",https://www.comeet.com/jobs/vastdata/43.001/qa-automation-engineer/70.B22
Bluefish AI,Talent Acquisition Lead,"New York, Hybrid",https://job-boards.greenhouse.io/bluefishai/jobs/4895287008
Cloudflare,Forward Deployed Engineer,Hybrid,https://boards.greenhouse.io/cloudflare/jobs/7728103?gh_jid=7728103
Together AI,Product Marketing Director,San Francisco,https://job-boards.greenhouse.io/togetherai/jobs/4970113007
Hashgraph,"Sales Director, Financial Services - APAC",Remote within APAC,https://www.hashgraph.com/careers/8495736002?gh_jid=8495736002
Mejuri,Stylist (Retail) (Part-time),"Short Hills, New Jersey",https://job-boards.greenhouse.io/mejuri/jobs/4650242006
Databricks,Senior Solutions Architect - Lakebase,"Berlin, Germany",https://databricks.com/company/careers/open-positions/job?gh_jid=8455054002
Uniphore,Senior Staff AI Scientist," Bangalore, India ; India",https://uniphore.wd503.myworkdayjobs.com/Uniphore/job/India---Bangalore/Staff-AI-Scientist_JR100948
Wheelhouse,EU Onboarding Consultant (Revenue Management Expert),European Union (Remote),https://job-boards.greenhouse.io/wheelhouse/jobs/4678116005
Databricks,Senior Solutions Engineer,"Aarhus, Denmark; Remote - Denmark",https://databricks.com/company/careers/open-positions/job?gh_jid=8025494002
Wonder,Enterprise Account Executive,HQ; United States of America,https://wonder.wd1.myworkdayjobs.com/WG/job/HQ/Strategic-Account-Executive_JR100753-2
Tulip Interfaces,Finance & Accounting Specialist,"Budapest, Hungary",https://tulip.co/careers/job-posting/?gh_jid=7604757003
VAST Data,Senior Systems Engineer - CSP,West Coast,https://www.comeet.com/jobs/vastdata/43.001/senior-systems-engineer---csp/63.B5E
Marathon Health,"Health Center Lead - Sunbury, OH","Sunbury, OH; United States of America",https://marathonhealth.wd501.myworkdayjobs.com/Marathon-Health-Careers/job/OH-Sunbury/Health-Center-Lead---Sunbury--OH_JR106388
VAST Data,Senior Sales Engineer- China 27341,Shanghai China,https://www.comeet.com/jobs/vastdata/43.001/senior-sales-engineer--china-27341/BE.758
Cloudflare,"Senior Majors Account Executive, Canada",Distributed,https://boards.greenhouse.io/cloudflare/jobs/7474034?gh_jid=7474034
Databricks,Business Development Representative,"Sao Paulo, Brazil",https://databricks.com/company/careers/open-positions/job?gh_jid=7529380002
VAST Data,"Sales Director, Data Platform - Federal DoD/IC",Washington D.C,https://www.comeet.com/jobs/vastdata/43.001/sales-director-data-platform---federal-dodic/53.66B
Bluefish AI,Senior Full-Stack Engineer,"Berlin, Remote in Germany",https://job-boards.greenhouse.io/bluefishai/jobs/5013817008
Bluefish AI,Account Manager,"New York, Hybrid",https://job-boards.greenhouse.io/bluefishai/jobs/4934649008
Wonder,EHS Data & Compliance Strategy Manager,HQ; United States of America,https://wonder.wd1.myworkdayjobs.com/WG/job/HQ/EHS-Data---Compliance-Strategy-Manager_JR100969-1
Perplexity AI,"Member of Technical Staff (Search Engine Developer, Search Core)","Belgrade, Serbia; Berlin, Germany; London, UK, United Kingdom; Belgrade; Berlin; London",https://jobs.ashbyhq.com/Perplexity/27aa1a14-bc59-4613-a65a-38598695076f
